99942K04M04N  C2004 12 26.73573 00 55 28.94 -28 41 32.3          19.3  cm3346097
99942K04M04N  C2004 12 26.74019 00 55 31.59 -28 41 13.4          18.4  cm3346097
99942K04M04N  C2004 12 26.74091 00 55 32.04 -28 41 10.5          18.3  cm3346097
99942K04M04N  C2004 12 26.74241 00 55 32.96 -28 41 03.4          18.7  cm3346097
99942K04M04N  C2004 12 26.74316 00 55 33.44 -28 41 00.0          18.2  cm3346097
99942K04M04N  C2004 12 26.74917 00 55 37.14 -28 40 33.1          18.1  cm3346097
99942K04M04N  C2004 12 26.74990 00 55 37.57 -28 40 30.0          19.0  cm3346097
99942K04M04N  C2004 12 26.75067 00 55 37.98 -28 40 27.5          19.4  cm3346097
99942K04M04N  C2004 12 26.75289 00 55 39.33 -28 40 17.4          19.0  cm3346097
99942K04M04N 3C2004 12 27.07112 00 59 04.57 -28 17 39.0          16.9 Vom3346H06
99942K04M04N 3C2004 12 27.07563 00 59 07.29 -28 17 19.1          17.0 Vom3346H06
99942K04M04N 3C2004 12 27.08011 00 59 09.96 -28 17 00.1          17.2 Vom3346H06
99942K04M04N 3C2004 12 27.08433 00 59 12.47 -28 16 41.9          17.3 Vom3346H06
99942K04M04N  C2004 12 27.67719 01 05 22.98 -27 33 56.2          16.2 Rcm3346097
99942K04M04N  C2004 12 27.69990 01 05 36.14 -27 32 17.6          16.2 Rcm3346097
99942K04M04N  C2004 12 27.71875 01 05 47.05 -27 30 54.9          16.1 Rcm3346097
99942K04M04N  C2004 12 27.73956 01 05 59.13 -27 29 22.7          16.1 Rcm3346097
99942K04M04N  C2004 12 27.74017 01 06 02.85 -27 29 29.1          16.9 Rcm3346952
99942K04M04N  C2004 12 27.74131 01 06 03.50 -27 29 22.9          17.2 Rcm3346952
99942K04M04N  C2004 12 27.74282 01 06 04.36 -27 29 16.7          16.9 Rcm3346952
99942K04M04N  C2004 12 27.74585 01 06 06.10 -27 29 03.4          16.8 Rcm3346952
99942K04M04N  C2004 12 27.74887 01 06 07.87 -27 28 50.2          16.8 Rcm3346952
99942K04M04N  C2004 12 27.75114 01 06 09.20 -27 28 40.6          16.4 Rcm3346952
